image_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,Month,DayOfYear,Season,Month_sin,Month_cos,Species_Count,Has_Clover,Has_Ryegrass,State_Encoded,Dead_Ratio,Green_Ratio,Clover_Ratio,NDVI_Height_Interaction,Biomass_per_Height,is_anomaly,anomaly_score,Cluster
ID914754166,train/ID914754166.jpg,,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,2.5,5.4849,14.6759,9.3392,29.5,14.8241,,,,,,6,1,0,2,0.49748811872921633,0.31658304011582916,0.1859288072566506,0.925,11.799995280001887,False,,1
ID930534670,train/ID930534670.jpg,,Tas,Ryegrass_Clover,0.57,2.0,1.7333,10.5572,20.3265,32.6169,22.0598,,,,,,2,1,1,1,0.3236726873592313,0.6231891864895441,0.05314116138746597,1.14,16.308441845779075,False,,1
ID936984905,train/ID936984905.jpg,,Vic,Phalaris_Clover,0.79,5.0,4.2636,4.2636,38.3727,46.9,42.6364,,,,,,2,1,0,2,0.09090831362668843,0.8181812192285456,0.09090831362668843,3.95,9.379998124000375,False,,3
ID94564238,train/ID94564238.jpg,,Vic,Ryegrass_Clover,0.71,2.0,3.9923,3.9923,9.3154,17.3,13.3077,,,,,,2,1,1,2,0.2307687727879322,0.5384623966206706,0.2307687727879322,1.42,8.649995675002161,False,,3
ID950496197,train/ID950496197.jpg,,Tas,Clover,0.72,2.6667,17.743,3.2487,2.499,23.4907,20.242,,,,,,1,1,0,1,0.1382972777185321,0.10638252132194778,0.7553201583894834,1.920024,8.808899085424274,False,,2
ID95050718,train/ID95050718.jpg,,Tas,Ryegrass_Clover,0.65,2.0,2.3081,15.0024,21.3496,38.66,23.6576,,,,,,2,1,1,1,0.3880600003088464,0.5522400271019134,0.059702533375516474,1.3,19.32999033500483,False,,1
ID956512130,train/ID956512130.jpg,,Tas,Ryegrass_Clover,0.19,1.0,0.0,1.9,2.4,4.3,2.4,,,,,,2,1,1,1,0.44186036235805526,0.5581394050838593,0.0,0.19,4.2999957000043,False,,1
ID963903358,train/ID963903358.jpg,,Vic,Mixed,0.65,3.0,0.0,29.9634,13.8293,43.7927,13.8293,,,,,,1,0,0,2,0.6842099097746905,0.31579006739045395,0.0,1.9500000000000002,14.597561800812734,False,,4
ID968643034,train/ID968643034.jpg,,Tas,Ryegrass_Clover,0.38,2.6667,1.5,7.6,9.0,18.1,10.5,,,,,,2,1,1,1,0.4198894795641171,0.497237541589086,0.082872923598181,1.013346,6.78741261206262,False,,1
ID969218269,train/ID969218269.jpg,,Vic,Phalaris_Clover,0.75,4.0,1.4235,13.5235,33.4529,48.4,34.8765,,,,,,2,1,0,2,0.27941115125183574,0.6911756055542231,0.02941115641712487,3.0,12.099996975000755,False,,3
ID972274220,train/ID972274220.jpg,,Tas,Ryegrass_Clover,0.56,2.8333,7.4266,5.7388,7.8767,21.0421,15.3034,,,,,,2,1,1,1,0.27272941993767635,0.3743304910474481,0.3529400414911039,1.586648,7.42670828125921,False,,1
ID975115267,train/ID975115267.jpg,,WA,Clover,0.73,3.0,40.03,0.0,0.8,40.83,40.83,,,,,,1,1,0,3,0.0,0.019593435718994964,0.9804065397892106,2.19,13.609995463334844,False,,2
ID978026131,train/ID978026131.jpg,,Tas,Clover,0.83,3.1667,24.6445,4.1948,12.0601,40.8994,36.7046,,,,,,1,1,0,1,0.10256384928473647,0.29487228920540914,0.6025638370596186,2.628361,12.915459969223491,False,,2
ID980538882,train/ID980538882.jpg,,NSW,Phalaris,0.69,29.0,0.0,1.1457,91.6543,92.8,91.6543,,,,,,1,0,0,0,0.012345905039376024,0.9876540841847622,0.0,20.009999999999998,3.199999889655176,False,,0
ID980878870,train/ID980878870.jpg,,WA,Clover,0.74,2.0,32.3575,0.0,2.0325,34.39,34.39,,,,,,1,1,0,3,0.0,0.05910148127067517,0.9408984896511053,1.48,17.194991402504296,False,,2
ID983582017,train/ID983582017.jpg,,WA,Ryegrass,0.64,9.0,0.0,0.0,40.94,40.94,40.94,,,,,,1,0,1,3,0.0,0.9999999755740114,0.0,5.76,4.5488883834568465,False,,3
